what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912247499
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912249527
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912250869
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912253272
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912254162
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912256455
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912262025
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912264974
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912265036
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912270777
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912331787
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912344985
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246912356654
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1246912357668
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1246912377962
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912422788
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246912424137
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912425806
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912427740
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246912433465
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912434136
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1246912437958
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912446101
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246912452185
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246912525078
