what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912961061
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912982278
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912984993
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912986304
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912987552
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912988145
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912991421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912992826
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912994246
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912995136
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246912996431
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913005837
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913007226
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913047947
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913104552
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1246913163722
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913169010
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913171132
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913173249
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913176837
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913180612
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246913266886
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1246913319155
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1246913325801
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1246913330091
